,mnth,hr,weekday,temp,hum,windspeed,casual,cnt,season_fall,season_springer,season_summer,season_winter,holiday_No,holiday_Yes,workingday_No work,workingday_Working Day,weathersit_Clear,weathersit_Heavy Rain,weathersit_Light Snow,weathersit_Mist
15083,9,16,2,0.66,0.39,0.2985,59.0,495,0,0,0,1,1,0,0,1,1,0,0,0
15084,9,17,2,0.66,0.39,0.2836,107.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15085,9,18,2,0.64,0.41,0.2239,64.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15086,9,19,2,0.62,0.5,0.2537,49.0,539,0,0,0,1,1,0,0,1,1,0,0,0
15087,9,20,2,0.6,0.56,0.2985,37.0,425,0,0,0,1,1,0,0,1,1,0,0,0
15088,9,21,2,0.6,0.56,0.2985,34.0,297,0,0,0,1,1,0,0,1,1,0,0,0
15089,9,22,2,0.6,0.56,0.2836,14.0,188,0,0,0,1,1,0,0,1,1,0,0,0
15090,9,23,2,0.6,0.56,0.3284,9.0,98,0,0,0,1,1,0,0,1,1,0,0,0
15091,9,0,3,0.58,0.64,0.2985,6.0,40,0,0,0,1,1,0,0,1,1,0,0,0
15092,9,1,3,0.58,0.64,0.3284,10.0,29,0,0,0,1,1,0,0,1,1,0,0,0
15093,9,2,3,0.58,0.64,0.2836,2.0,17,0,0,0,1,1,0,0,1,0,0,0,1
15094,9,3,3,0.58,0.64,0.2836,4.0,10,0,0,0,1,1,0,0,1,0,0,0,1
15095,9,4,3,0.56,0.73,0.2537,2.0,14,0,0,0,1,1,0,0,1,1,0,0,0
15096,9,5,3,0.56,0.73,0.2239,1.0,36,0,0,0,1,1,0,0,1,1,0,0,0
15097,9,6,3,0.54,0.73,0.194,3.0,182,0,0,0,1,1,0,0,1,1,0,0,0
15098,9,7,3,0.54,0.77,0.1343,9.0,532,0,0,0,1,1,0,0,1,1,0,0,0
15099,9,8,3,0.56,0.73,0.2985,30.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15100,9,9,3,0.6,0.64,0.194,27.0,334,0,0,0,1,1,0,0,1,1,0,0,0
15101,9,10,3,0.6,0.73,0.2836,29.0,185,0,0,0,1,1,0,0,1,1,0,0,0
15102,9,11,3,0.64,0.61,0.2537,46.0,227,0,0,0,1,1,0,0,1,1,0,0,0
15103,9,12,3,0.68,0.61,0.2239,56.0,316,0,0,0,1,1,0,0,1,1,0,0,0
15104,9,13,3,0.7,0.58,0.2239,67.0,340,0,0,0,1,1,0,0,1,1,0,0,0
15105,9,14,3,0.74,0.48,0.2836,60.0,277,0,0,0,1,1,0,0,1,1,0,0,0
15106,9,15,3,0.74,0.48,0.2985,69.0,300,0,0,0,1,1,0,0,1,1,0,0,0
15107,9,16,3,0.74,0.45,0.2836,71.0,468,0,0,0,1,1,0,0,1,1,0,0,0
15108,9,17,3,0.74,0.48,0.2985,77.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15109,9,18,3,0.74,0.48,0.2239,69.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15110,9,19,3,0.7,0.54,0.1642,38.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15111,9,20,3,0.66,0.69,0.194,45.0,434,0,0,0,1,1,0,0,1,1,0,0,0
15112,9,21,3,0.66,0.65,0.194,32.0,360,0,0,0,1,1,0,0,1,1,0,0,0
15113,9,22,3,0.62,0.69,0.194,21.0,215,0,0,0,1,1,0,0,1,0,0,1,0
15114,9,23,3,0.6,0.78,0.2537,13.0,115,0,0,0,1,1,0,0,1,0,0,0,1
15115,9,0,4,0.6,0.78,0.0896,5.0,65,0,0,0,1,1,0,0,1,1,0,0,0
15116,9,1,4,0.6,0.78,0.0896,5.0,21,0,0,0,1,1,0,0,1,1,0,0,0
15117,9,2,4,0.6,0.78,0.0896,3.0,16,0,0,0,1,1,0,0,1,1,0,0,0
15118,9,3,4,0.6,0.78,0.0,0.0,7,0,0,0,1,1,0,0,1,1,0,0,0
15119,9,4,4,0.56,0.94,0.1343,2.0,8,0,0,0,1,1,0,0,1,1,0,0,0
15120,9,5,4,0.58,0.83,0.0,2.0,66,0,0,0,1,1,0,0,1,1,0,0,0
15121,9,6,4,0.56,0.88,0.0896,5.0,169,0,0,0,1,1,0,0,1,1,0,0,0
15122,9,7,4,0.6,0.78,0.0,12.0,558,0,0,0,1,1,0,0,1,1,0,0,0
15123,9,8,4,0.62,0.71,0.0896,20.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15124,9,9,4,0.66,0.65,0.0,30.0,335,0,0,0,1,1,0,0,1,1,0,0,0
15125,9,10,4,0.7,0.51,0.2836,40.0,208,0,0,0,1,1,0,0,1,0,0,0,1
15126,9,11,4,0.72,0.51,0.1642,67.0,294,0,0,0,1,1,0,0,1,0,0,0,1
15127,9,12,4,0.74,0.48,0.1343,63.0,335,0,0,0,1,1,0,0,1,0,0,0,1
15128,9,13,4,0.74,0.48,0.0,61.0,326,0,0,0,1,1,0,0,1,0,0,0,1
15129,9,14,4,0.76,0.45,0.0896,44.0,258,0,0,0,1,1,0,0,1,0,0,0,1
15130,9,15,4,0.76,0.45,0.0,41.0,296,0,0,0,1,1,0,0,1,0,0,0,1
15131,9,16,4,0.72,0.58,0.3284,73.0,472,0,0,0,1,1,0,0,1,0,0,0,1
15132,9,17,4,0.66,0.69,0.2985,87.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15133,9,18,4,0.66,0.69,0.2239,77.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15134,9,19,4,0.66,0.65,0.1343,48.0,559,0,0,0,1,1,0,0,1,1,0,0,0
15135,9,20,4,0.64,0.69,0.2239,45.0,457,0,0,0,1,1,0,0,1,0,0,0,1
15136,9,21,4,0.62,0.83,0.2985,18.0,253,0,0,0,1,1,0,0,1,0,0,1,0
15137,9,22,4,0.62,0.83,0.2985,2.0,47,0,0,0,1,1,0,0,1,0,0,1,0
15138,9,23,4,0.62,0.83,0.1642,1.0,45,0,0,0,1,1,0,0,1,0,0,1,0
15139,9,0,5,0.6,0.88,0.1642,2.0,17,0,0,0,1,1,0,0,1,0,0,1,0
15140,9,1,5,0.6,0.88,0.0,0.0,13,0,0,0,1,1,0,0,1,0,0,1,0
15141,9,2,5,0.6,0.88,0.2985,1.0,10,0,0,0,1,1,0,0,1,0,0,1,0
15142,9,3,5,0.6,0.83,0.1343,0.0,7,0,0,0,1,1,0,0,1,0,0,0,1
15143,9,4,5,0.56,0.88,0.1045,2.0,12,0,0,0,1,1,0,0,1,0,0,1,0
15144,9,5,5,0.56,0.88,0.0,1.0,38,0,0,0,1,1,0,0,1,1,0,0,0
15145,9,6,5,0.56,0.94,0.0896,2.0,138,0,0,0,1,1,0,0,1,0,0,0,1
15146,9,7,5,0.56,0.94,0.0,10.0,394,0,0,0,1,1,0,0,1,0,0,0,1
15147,9,8,5,0.6,0.83,0.0896,31.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15148,9,9,5,0.62,0.83,0.1045,27.0,426,0,0,0,1,1,0,0,1,0,0,0,1
15149,9,10,5,0.64,0.78,0.1343,51.0,245,0,0,0,1,1,0,0,1,0,0,0,1
15150,9,11,5,0.66,0.69,0.0,109.0,361,0,0,0,1,1,0,0,1,0,0,0,1
15151,9,12,5,0.7,0.54,0.2537,94.0,380,0,0,0,1,1,0,0,1,0,0,0,1
15152,9,13,5,0.7,0.51,0.2537,106.0,410,0,0,0,1,1,0,0,1,0,0,0,1
15153,9,14,5,0.7,0.54,0.2537,105.0,399,0,0,0,1,1,0,0,1,0,0,0,1
15154,9,15,5,0.68,0.54,0.2836,104.0,392,0,0,0,1,1,0,0,1,0,0,0,1
15155,9,16,5,0.66,0.5,0.2239,83.0,502,0,0,0,1,1,0,0,1,0,0,0,1
15156,9,17,5,0.66,0.54,0.2985,101.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15157,9,18,5,0.64,0.5,0.2239,58.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15158,9,19,5,0.62,0.5,0.2537,38.0,508,0,0,0,1,1,0,0,1,0,0,1,0
15159,9,20,5,0.6,0.53,0.1642,32.0,336,0,0,0,1,1,0,0,1,0,0,1,0
15160,9,21,5,0.6,0.53,0.194,32.0,237,0,0,0,1,1,0,0,1,0,0,1,0
15161,9,22,5,0.58,0.53,0.2239,30.0,220,0,0,0,1,1,0,0,1,0,0,0,1
15162,9,23,5,0.56,0.56,0.194,26.0,190,0,0,0,1,1,0,0,1,0,0,0,1
15163,9,0,6,0.54,0.6,0.2239,15.0,149,0,0,0,1,1,0,1,0,1,0,0,0
15164,9,1,6,0.54,0.6,0.2239,12.0,101,0,0,0,1,1,0,1,0,1,0,0,0
15165,9,2,6,0.54,0.56,0.2239,12.0,92,0,0,0,1,1,0,1,0,0,0,0,1
15166,9,3,6,0.52,0.59,0.194,4.0,29,0,0,0,1,1,0,1,0,0,0,0,1
15167,9,4,6,0.52,0.59,0.2537,6.0,14,0,0,0,1,1,0,1,0,1,0,0,0
15168,9,5,6,0.5,0.63,0.194,2.0,15,0,0,0,1,1,0,1,0,1,0,0,0
15169,9,6,6,0.5,0.63,0.2537,4.0,37,0,0,0,1,1,0,1,0,1,0,0,0
15170,9,7,6,0.48,0.67,0.2836,12.0,73,0,0,0,1,1,0,1,0,1,0,0,0
15171,9,8,6,0.5,0.68,0.2836,37.0,211,0,0,0,1,1,0,1,0,1,0,0,0
15172,9,9,6,0.5,0.63,0.194,69.0,332,0,0,0,1,1,0,1,0,1,0,0,0
15173,9,10,6,0.54,0.56,0.2537,134.0,472,0,0,0,1,1,0,1,0,1,0,0,0
15174,9,11,6,0.56,0.52,0.2836,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15175,9,12,6,0.62,0.41,0.2985,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15176,9,13,6,0.62,0.41,0.2985,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15177,9,14,6,0.6,0.4,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15178,9,15,6,0.6,0.43,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15179,9,16,6,0.62,0.41,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15180,9,17,6,0.6,0.38,0.3582,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15181,9,18,6,0.56,0.46,0.194,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15182,9,19,6,0.52,0.55,0.1642,119.0,470,0,0,0,1,1,0,1,0,1,0,0,0
15183,9,20,6,0.52,0.55,0.194,88.0,315,0,0,0,1,1,0,1,0,1,0,0,0
15184,9,21,6,0.52,0.55,0.1343,73.0,292,0,0,0,1,1,0,1,0,1,0,0,0
15185,9,22,6,0.5,0.63,0.1045,48.0,221,0,0,0,1,1,0,1,0,1,0,0,0
15186,9,23,6,0.5,0.59,0.0896,35.0,196,0,0,0,1,1,0,1,0,1,0,0,0
15187,9,0,0,0.5,0.59,0.0,35.0,147,0,0,0,1,1,0,1,0,1,0,0,0
15188,9,1,0,0.5,0.59,0.0,31.0,116,0,0,0,1,1,0,1,0,1,0,0,0
15189,9,2,0,0.48,0.63,0.0,21.0,92,0,0,0,1,1,0,1,0,1,0,0,0
15190,9,3,0,0.46,0.67,0.0896,17.0,58,0,0,0,1,1,0,1,0,1,0,0,0
15191,9,4,0,0.46,0.67,0.0896,1.0,7,0,0,0,1,1,0,1,0,1,0,0,0
15192,9,5,0,0.44,0.72,0.0,1.0,10,0,0,0,1,1,0,1,0,1,0,0,0
15193,9,6,0,0.44,0.72,0.0896,2.0,22,0,0,0,1,1,0,1,0,1,0,0,0
15194,9,7,0,0.44,0.77,0.0,14.0,57,0,0,0,1,1,0,1,0,1,0,0,0
15195,9,8,0,0.48,0.67,0.1045,18.0,144,0,0,0,1,1,0,1,0,1,0,0,0
15196,9,9,0,0.52,0.63,0.1045,74.0,285,0,0,0,1,1,0,1,0,1,0,0,0
15197,9,10,0,0.58,0.46,0.1642,139.0,479,0,0,0,1,1,0,1,0,1,0,0,0
15198,9,11,0,0.6,0.43,0.2239,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15199,9,12,0,0.62,0.41,0.2985,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15200,9,13,0,0.62,0.41,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15201,9,14,0,0.62,0.41,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15202,9,15,0,0.64,0.36,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15203,9,16,0,0.64,0.36,0.2239,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15204,9,17,0,0.62,0.35,0.2836,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15205,9,18,0,0.52,0.59,0.4478,91.0,401,0,0,0,1,1,0,1,0,1,0,0,0
15206,9,19,0,0.5,0.72,0.1343,34.0,257,0,0,0,1,1,0,1,0,0,0,1,0
15207,9,20,0,0.5,0.72,0.1343,31.0,194,0,0,0,1,1,0,1,0,0,0,1,0
15208,9,21,0,0.5,0.68,0.0,19.0,123,0,0,0,1,1,0,1,0,1,0,0,0
15209,9,22,0,0.48,0.72,0.0,15.0,91,0,0,0,1,1,0,1,0,1,0,0,0
15210,9,23,0,0.48,0.72,0.0896,8.0,57,0,0,0,1,1,0,1,0,1,0,0,0
15211,10,0,1,0.46,0.72,0.1045,6.0,45,0,0,0,1,1,0,0,1,1,0,0,0
15212,10,1,1,0.44,0.77,0.0896,5.0,18,0,0,0,1,1,0,0,1,1,0,0,0
15213,10,2,1,0.46,0.72,0.0,6.0,12,0,0,0,1,1,0,0,1,1,0,0,0
15214,10,3,1,0.44,0.77,0.0,1.0,7,0,0,0,1,1,0,0,1,1,0,0,0
15215,10,4,1,0.42,0.82,0.1045,0.0,10,0,0,0,1,1,0,0,1,1,0,0,0
15216,10,5,1,0.44,0.77,0.0,2.0,36,0,0,0,1,1,0,0,1,1,0,0,0
15217,10,6,1,0.44,0.77,0.1045,8.0,155,0,0,0,1,1,0,0,1,1,0,0,0
15218,10,7,1,0.44,0.77,0.1642,13.0,483,0,0,0,1,1,0,0,1,1,0,0,0
15219,10,8,1,0.46,0.77,0.1045,40.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15220,10,9,1,0.52,0.63,0.0,26.0,340,0,0,0,1,1,0,0,1,0,0,0,1
15221,10,10,1,0.54,0.56,0.0,44.0,179,0,0,0,1,1,0,0,1,1,0,0,0
15222,10,11,1,0.58,0.46,0.0,76.0,272,0,0,0,1,1,0,0,1,1,0,0,0
15223,10,12,1,0.6,0.43,0.1642,61.0,323,0,0,0,1,1,0,0,1,0,0,0,1
15224,10,13,1,0.6,0.43,0.1642,80.0,305,0,0,0,1,1,0,0,1,0,0,0,1
15225,10,14,1,0.6,0.43,0.1045,51.0,244,0,0,0,1,1,0,0,1,0,0,0,1
15226,10,15,1,0.62,0.43,0.1343,95.0,329,0,0,0,1,1,0,0,1,0,0,0,1
15227,10,16,1,0.62,0.46,0.2537,51.0,459,0,0,0,1,1,0,0,1,0,0,0,1
15228,10,17,1,0.56,0.6,0.2537,65.0,564,0,0,0,1,1,0,0,1,0,0,1,0
15229,10,18,1,0.56,0.64,0.1045,42.0,564,0,0,0,1,1,0,0,1,0,0,1,0
15230,10,19,1,0.54,0.68,0.1045,33.0,516,0,0,0,1,1,0,0,1,0,0,0,1
15231,10,20,1,0.54,0.68,0.0,11.0,262,0,0,0,1,1,0,0,1,0,0,1,0
15232,10,21,1,0.54,0.73,0.1343,13.0,218,0,0,0,1,1,0,0,1,0,0,0,1
15233,10,22,1,0.54,0.77,0.0896,17.0,207,0,0,0,1,1,0,0,1,0,0,1,0
15234,10,23,1,0.54,0.77,0.0,17.0,105,0,0,0,1,1,0,0,1,0,0,1,0
15235,10,0,2,0.56,0.73,0.0,1.0,31,0,0,0,1,1,0,0,1,0,0,0,1
15236,10,1,2,0.54,0.77,0.1045,0.0,11,0,0,0,1,1,0,0,1,0,0,0,1
15237,10,2,2,0.54,0.77,0.1045,0.0,5,0,0,0,1,1,0,0,1,0,0,0,1
15238,10,3,2,0.54,0.88,0.194,1.0,5,0,0,0,1,1,0,0,1,0,0,0,1
15239,10,4,2,0.56,0.83,0.0896,2.0,10,0,0,0,1,1,0,0,1,0,0,0,1
15240,10,5,2,0.56,0.83,0.1343,1.0,43,0,0,0,1,1,0,0,1,0,0,0,1
15241,10,6,2,0.58,0.83,0.1045,3.0,179,0,0,0,1,1,0,0,1,0,0,1,0
15242,10,7,2,0.58,0.83,0.1045,4.0,260,0,0,0,1,1,0,0,1,0,0,1,0
15243,10,8,2,0.6,0.88,0.0,6.0,134,0,0,0,1,1,0,0,1,0,0,1,0
15244,10,9,2,0.58,0.88,0.1343,3.0,86,0,0,0,1,1,0,0,1,0,0,1,0
15245,10,10,2,0.58,0.88,0.1343,3.0,45,0,0,0,1,1,0,0,1,0,0,1,0
15246,10,11,2,0.58,0.94,0.1343,7.0,99,0,0,0,1,1,0,0,1,0,0,1,0
15247,10,12,2,0.6,0.88,0.194,6.0,104,0,0,0,1,1,0,0,1,0,0,0,1
15248,10,13,2,0.6,0.88,0.1343,6.0,154,0,0,0,1,1,0,0,1,0,0,0,1
15249,10,14,2,0.6,0.88,0.1343,16.0,163,0,0,0,1,1,0,0,1,0,0,1,0
15250,10,15,2,0.62,0.83,0.1343,14.0,209,0,0,0,1,1,0,0,1,0,0,1,0
15251,10,16,2,0.62,0.88,0.1343,46.0,374,0,0,0,1,1,0,0,1,0,0,1,0
15252,10,17,2,0.62,0.88,0.1045,38.0,564,0,0,0,1,1,0,0,1,0,0,1,0
15253,10,18,2,0.62,0.94,0.0896,48.0,564,0,0,0,1,1,0,0,1,0,0,1,0
15254,10,19,2,0.62,0.94,0.0,27.0,395,0,0,0,1,1,0,0,1,0,0,1,0
15255,10,20,2,0.62,0.94,0.1343,20.0,306,0,0,0,1,1,0,0,1,0,0,1,0
15256,10,21,2,0.62,0.94,0.1045,24.0,289,0,0,0,1,1,0,0,1,0,0,1,0
15257,10,22,2,0.62,0.94,0.1045,28.0,240,0,0,0,1,1,0,0,1,0,0,0,1
15258,10,23,2,0.62,0.94,0.0,11.0,98,0,0,0,1,1,0,0,1,0,0,0,1
15259,10,0,3,0.62,0.94,0.0,5.0,52,0,0,0,1,1,0,0,1,0,0,1,0
15260,10,1,3,0.62,0.94,0.0,3.0,19,0,0,0,1,1,0,0,1,0,0,0,1
15261,10,2,3,0.62,0.94,0.0,2.0,9,0,0,0,1,1,0,0,1,0,0,0,1
15262,10,3,3,0.6,0.94,0.0,0.0,7,0,0,0,1,1,0,0,1,0,0,0,1
15263,10,4,3,0.6,1.0,0.0,2.0,11,0,0,0,1,1,0,0,1,0,0,0,1
15264,10,5,3,0.62,0.94,0.1045,2.0,34,0,0,0,1,1,0,0,1,0,0,0,1
15265,10,6,3,0.6,0.94,0.1343,4.0,177,0,0,0,1,1,0,0,1,0,0,0,1
15266,10,7,3,0.6,0.94,0.194,11.0,515,0,0,0,1,1,0,0,1,0,0,0,1
15267,10,8,3,0.62,0.88,0.1045,28.0,564,0,0,0,1,1,0,0,1,0,0,0,1
15268,10,9,3,0.62,0.83,0.194,30.0,362,0,0,0,1,1,0,0,1,0,0,0,1
15269,10,10,3,0.66,0.78,0.1642,29.0,175,0,0,0,1,1,0,0,1,1,0,0,0
15270,10,11,3,0.66,0.78,0.1642,52.0,230,0,0,0,1,1,0,0,1,1,0,0,0
15271,10,12,3,0.7,0.7,0.1045,69.0,358,0,0,0,1,1,0,0,1,0,0,0,1
15272,10,13,3,0.7,0.74,0.1045,55.0,279,0,0,0,1,1,0,0,1,0,0,0,1
15273,10,14,3,0.72,0.7,0.1642,56.0,251,0,0,0,1,1,0,0,1,0,0,0,1
15274,10,15,3,0.72,0.62,0.1642,59.0,319,0,0,0,1,1,0,0,1,0,0,0,1
15275,10,16,3,0.72,0.58,0.0,42.0,478,0,0,0,1,1,0,0,1,0,0,0,1
15276,10,17,3,0.7,0.65,0.0,84.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15277,10,18,3,0.7,0.65,0.0,54.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15278,10,19,3,0.7,0.65,0.0,49.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15279,10,20,3,0.7,0.65,0.0,48.0,497,0,0,0,1,1,0,0,1,1,0,0,0
15280,10,21,3,0.66,0.74,0.0,14.0,209,0,0,0,1,1,0,0,1,0,0,0,1
15281,10,22,3,0.66,0.74,0.0,9.0,241,0,0,0,1,1,0,0,1,1,0,0,0
15282,10,23,3,0.66,0.78,0.0,21.0,220,0,0,0,1,1,0,0,1,0,0,0,1
15283,10,0,4,0.64,0.89,0.0,11.0,76,0,0,0,1,1,0,0,1,0,0,1,0
15284,10,1,4,0.62,0.94,0.0,2.0,25,0,0,0,1,1,0,0,1,0,0,0,1
15285,10,2,4,0.64,0.89,0.0,3.0,13,0,0,0,1,1,0,0,1,1,0,0,0
15286,10,3,4,0.62,0.88,0.0,5.0,11,0,0,0,1,1,0,0,1,0,0,0,1
15287,10,4,4,0.64,0.89,0.0,0.0,10,0,0,0,1,1,0,0,1,0,0,0,1
15288,10,5,4,0.64,0.89,0.1045,2.0,39,0,0,0,1,1,0,0,1,0,0,1,0
15289,10,6,4,0.62,0.94,0.0896,1.0,133,0,0,0,1,1,0,0,1,0,0,1,0
15290,10,7,4,0.64,0.89,0.0896,12.0,391,0,0,0,1,1,0,0,1,0,0,0,1
15291,10,8,4,0.64,0.89,0.0,27.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15292,10,9,4,0.64,0.89,0.194,40.0,359,0,0,0,1,1,0,0,1,0,0,0,1
15293,10,10,4,0.66,0.83,0.1343,27.0,177,0,0,0,1,1,0,0,1,0,0,0,1
15294,10,11,4,0.7,0.7,0.1045,38.0,214,0,0,0,1,1,0,0,1,0,0,0,1
15295,10,12,4,0.72,0.54,0.194,57.0,288,0,0,0,1,1,0,0,1,0,0,0,1
15296,10,13,4,0.72,0.58,0.3284,63.0,294,0,0,0,1,1,0,0,1,0,0,0,1
15297,10,14,4,0.7,0.61,0.2537,56.0,267,0,0,0,1,1,0,0,1,1,0,0,0
15298,10,15,4,0.72,0.54,0.2836,77.0,325,0,0,0,1,1,0,0,1,1,0,0,0
15299,10,16,4,0.7,0.54,0.2836,86.0,497,0,0,0,1,1,0,0,1,1,0,0,0
15300,10,17,4,0.7,0.51,0.2239,112.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15301,10,18,4,0.66,0.57,0.1045,75.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15302,10,19,4,0.66,0.57,0.1045,67.0,534,0,0,0,1,1,0,0,1,1,0,0,0
15303,10,20,4,0.64,0.65,0.1045,50.0,441,0,0,0,1,1,0,0,1,1,0,0,0
15304,10,21,4,0.62,0.69,0.0,33.0,321,0,0,0,1,1,0,0,1,1,0,0,0
15305,10,22,4,0.64,0.47,0.1343,29.0,232,0,0,0,1,1,0,0,1,1,0,0,0
15306,10,23,4,0.6,0.56,0.0896,18.0,155,0,0,0,1,1,0,0,1,1,0,0,0
15307,10,0,5,0.56,0.73,0.0,16.0,102,0,0,0,1,1,0,0,1,1,0,0,0
15308,10,1,5,0.54,0.68,0.1045,3.0,46,0,0,0,1,1,0,0,1,1,0,0,0
15309,10,2,5,0.54,0.73,0.0896,1.0,11,0,0,0,1,1,0,0,1,1,0,0,0
15310,10,3,5,0.54,0.73,0.0,5.0,16,0,0,0,1,1,0,0,1,1,0,0,0
15311,10,4,5,0.54,0.77,0.0,0.0,11,0,0,0,1,1,0,0,1,1,0,0,0
15312,10,5,5,0.52,0.77,0.0,0.0,41,0,0,0,1,1,0,0,1,1,0,0,0
15313,10,6,5,0.52,0.83,0.0,4.0,137,0,0,0,1,1,0,0,1,1,0,0,0
15314,10,7,5,0.52,0.83,0.1045,11.0,428,0,0,0,1,1,0,0,1,1,0,0,0
15315,10,8,5,0.58,0.64,0.0,36.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15316,10,9,5,0.6,0.6,0.0896,58.0,384,0,0,0,1,1,0,0,1,1,0,0,0
15317,10,10,5,0.66,0.54,0.0,68.0,260,0,0,0,1,1,0,0,1,1,0,0,0
15318,10,11,5,0.7,0.48,0.194,90.0,304,0,0,0,1,1,0,0,1,1,0,0,0
15319,10,12,5,0.72,0.42,0.1642,139.0,468,0,0,0,1,1,0,0,1,1,0,0,0
15320,10,13,5,0.7,0.48,0.0,117.0,424,0,0,0,1,1,0,0,1,1,0,0,0
15321,10,14,5,0.74,0.37,0.2239,113.0,400,0,0,0,1,1,0,0,1,1,0,0,0
15322,10,15,5,0.72,0.39,0.2537,139.0,470,0,0,0,1,1,0,0,1,1,0,0,0
15323,10,16,5,0.72,0.37,0.0,139.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15324,10,17,5,0.7,0.42,0.1642,139.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15325,10,18,5,0.64,0.57,0.1343,106.0,564,0,0,0,1,1,0,0,1,1,0,0,0
15326,10,19,5,0.62,0.73,0.1642,67.0,500,0,0,0,1,1,0,0,1,1,0,0,0
15327,10,20,5,0.6,0.78,0.1343,66.0,372,0,0,0,1,1,0,0,1,1,0,0,0
15328,10,21,5,0.6,0.69,0.2239,47.0,267,0,0,0,1,1,0,0,1,1,0,0,0
15329,10,22,5,0.6,0.73,0.2836,63.0,264,0,0,0,1,1,0,0,1,1,0,0,0
15330,10,23,5,0.58,0.78,0.2239,23.0,171,0,0,0,1,1,0,0,1,1,0,0,0
15331,10,0,6,0.56,0.83,0.1642,37.0,191,0,0,0,1,1,0,1,0,1,0,0,0
15332,10,1,6,0.56,0.83,0.2537,25.0,141,0,0,0,1,1,0,1,0,1,0,0,0
15333,10,2,6,0.56,0.78,0.194,13.0,75,0,0,0,1,1,0,1,0,1,0,0,0
15334,10,3,6,0.54,0.77,0.2239,2.0,56,0,0,0,1,1,0,1,0,1,0,0,0
15335,10,4,6,0.54,0.83,0.2537,4.0,11,0,0,0,1,1,0,1,0,1,0,0,0
15336,10,5,6,0.54,0.83,0.194,2.0,10,0,0,0,1,1,0,1,0,1,0,0,0
15337,10,6,6,0.54,0.88,0.2537,2.0,30,0,0,0,1,1,0,1,0,1,0,0,0
15338,10,7,6,0.54,0.83,0.2985,13.0,84,0,0,0,1,1,0,1,0,1,0,0,0
15339,10,8,6,0.56,0.83,0.194,22.0,206,0,0,0,1,1,0,1,0,1,0,0,0
15340,10,9,6,0.6,0.73,0.194,130.0,395,0,0,0,1,1,0,1,0,1,0,0,0
15341,10,10,6,0.62,0.69,0.2836,139.0,539,0,0,0,1,1,0,1,0,1,0,0,0
15342,10,11,6,0.64,0.65,0.2537,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15343,10,12,6,0.7,0.54,0.1045,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15344,10,13,6,0.64,0.57,0.5224,139.0,564,0,0,0,1,1,0,1,0,0,0,0,1
15345,10,14,6,0.6,0.56,0.4179,139.0,564,0,0,0,1,1,0,1,0,0,0,0,1
15346,10,15,6,0.6,0.46,0.4179,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15347,10,16,6,0.6,0.43,0.5224,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15348,10,17,6,0.54,0.49,0.3881,139.0,564,0,0,0,1,1,0,1,0,1,0,0,0
15349,10,18,6,0.52,0.48,0.4179,139.0,495,0,0,0,1,1,0,1,0,1,0,0,0
15350,10,19,6,0.48,0.55,0.2239,102.0,341,0,0,0,1,1,0,1,0,1,0,0,0
